Id,Name,Type,Profile,Image,Location,CorpStreet,ZipCode,City,Country,Tel,Fax,Email,LinkedIn,Facebook,Instagram,Twitter,Xing,Web,Product
57668,Lloyd Werft Bremerhaven GmbH,corporation,"We combine a passion for shipbuilding with the highest of quality standards. Our name stands for 165 years of tradition and high-value German craftsmanship.
Lloyd Werft is located on a site covering more than 260.000 square metres in Bremerhaven's Überseehäfen on the German North Sea coast. 
Three large dry and floating docks as well as high-performance workshops and logistics sectors makes possible the building and conversion of ships which are more than 300 metres in length and draw up to 11 metres.
Our customers profit from many years of experience and routine as well as from the extensive specialist knowledge of our employees.
Complex projects like newbuilding and refits of all kind of vessels (commercial, passenger, yacht, prototypes) are our passion. We can meet the expectations of our customers for the highest quality, precision, reliability and discretion.
With experience, know-how, competence and creativity. Lloyd Werft is well-known for these qualities.
","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B4.EG, Stand 315",Brückenstraße 25,27568,Bremerhaven,DE,+49 471-478-0,,info@lloydwerft.com,,,,,,https://lloydwerft.com/,
55105,Lloyd's Register Group Ltd Lloyd's Register Marine,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B4.EG, Stand 107",Global Technology Centre ,SO16 7QF,Southampton,GB,+44 330-4141000,,marine.comms@lr.org,https://www.linkedin.com/company/lloyd's-register/,,,,,https://www.lr.org/marine,
61099,LMG Marin AS,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B7, Stand 111",Solheimsgaten 16,5058,Bergen,NO,+47 55-594000,,office@lmgmarin.no,https://www.linkedin.com/company/lmg-marin,,,,,https://www.lmgmarin.no,
62689,Loça Shipyard & Engineering,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B2.EG, Stand 191",IDOSB Sama Cad No: 15,34956,Istanbul,TR,+90 216-3942758,,snp@locamuhendislik.com,,,,,,https://www.locamuhendislik.com,
57669,Loenen Repairs B.V.,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall A4, Stand 423",Fortunaweg 13,3113 AN,Schiedam,NL,-643070890,,rene.loenen@loenenrepairs.com,https://www.linkedin.com/in/rloenen/?originalSubdomain=nl,,,,,https://www.loenenrepairs.com,
55106,Logan Clutch Corporation,corporation,"Logan Clutch Corporation USA: 
Since 1975, Logan is an OEM manufacturer of a full line of industrial clutches for marine applications including deck winches, mooring and render-recover winches, gearboxes and transmissions, z-drives - Azimuth thrusters, bow and tunnel thrusters, auxiliary drives, pump drives, and FiFi applications. Clutches are designed and manufactured in the USA. 
Logan also makes bell housing PTO clutches for direct couple to an engines flywheel, direct drive PTO clutches that mount between a live PTO pad and pump, and Flexadrives - single and multiple tower pump pad drives for conventional powertrain and hybrid drive systems.  HP ranges from 50 HP / 36 kW to over 3500 HP / 2574 kW. Advantages include lower emissions and fuel costs, less maintenance, and fewer engine service intervals since engines and drives are only engaged when required. 
As a complement to our clutch product line, Logan manufactures a proprietary line of friction and steel clutch discs for various marine and industrial applications.","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__14282__240x240px/SM22_2022_228981_3491916_av.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__14282__480x480px/SM22_2022_228981_3491916_av.png
","Hall A4, Stand 336",28855 Ranney Parkway ,44145,"Cleveland, Ohio",US,+1 440-8084258,,sales@loganclutch.com,,,,,,https://www.loganclutch.com,
55107,Loipart AB,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B5, Stand 118",William Gibsons väg 1A,433 76,Jonsered,SE,+46 31-3920100,,loipart@loipart.se,,,,,,https://www.loipart.com,
55108,Lopolight APS,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B6, Stand 447",Bakkegaardsvej 513,3050,Humlebaek,DK,+45 3248-5030,,info@lopolight.com,https://www.linkedin.com/company/lopolight,,,,,https://www.lopolight.com,
55458,"Lösing, Willibrord Filtertechnik e. K.",corporation,"Company History - The firm of Willibrord Lösing Filtertechnik e. K. was founded in October 1955. The ever-increasing demands of the market were met by progressive programme adaptations resp. product diversification so that we are able to offer our customers a comprehensive product range comprising more than 15,000 items on stock. True to the motto: “We are your one-stop-shop”. In response to the ever more specific demands of the market, we started our own filter production in 1982. Due to the continuous growth of our company we moved into our new facility in the spring of 2009. Since the year 2000 the Lösing group with the affiliated branches Karlstadt, Groitzsch and Weyhe-Dreye is certified according to DIN EN ISO 9001. Our 120 employees are always as competent partners available and are there for you, to make your wishes come true.

Product - In addition to oil, air, fuel and hydraulics filters for mobile and stationary applications, the Lösing product portfolio also includes specific product ranges, such as ventilation engineering and air conditioning technology, water filtration, protective aerators, e. g. for waste site vehicles, particulate filters for industrial trucks and other mobile and stationary applications. Our product range is rounded off by bespoke stainless steel elements, manufactured for individual customers for specific applications, including complete filtration systems for industrial applications, chemical engineering and process technology. Furthermore, we operate in a wide range of industrial sectors, such as chemical industry, mechanical engineering, plant and apparatus engineering, mining. Our field service staff with more than 30 employees is dedicated to providing solutions for complex requirements as well as continuous customer care and expert advice to our existing clientele and new customers.

SEPAR - The product line of Separ fuel water separators with its production is having a major share at the turn over of the company Lösing which has been founded as a trading business. The evolution from a filter distributor to a filter manufacturer has resulted in the enterprise’s new image at the market. A newly built production facility as well as personal reinforcements and the introduction of the quality standard DIN EN ISO 9001 are components of the further innovative product development.

The proven Separ fuel water separators made out of aluminium will be supplemented by a new innovative product made out of synthetic material – offering a wide variety of new features – the Separ EVO-10.

For installation before or after the fuel lift pump we offer our coalescence Filter LKF. This filter reliably removes particles and water from fuel. It is characterised by compact design and the use of lightweight materials.","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__12283__240x240px/SM22_2022_228682_3385563_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__12283__480x480px/SM22_2022_228682_3385563_av.png
","Hall A1, Stand 408",Am Walzwerk 2,45527,Hattingen,DE,+49 2324-9460-0,,info@loesing-filter.de,,,,,,https://loesing-filter.de,"SEPAR Fuel prefilter
SEPAR SWK Fuel prefilter
"
58408,LR Marine A/S,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B1.EG, Stand 106","Speditørvej 1, Bygn. 40B",9000,Aalborg,DK,+45 7734-1550,,sales@lrmarine.dk,,,,,,https://www.ir-marine.com,
63331,LR Safetytech Accel,corporation,"Safetytech Accelerator: Solving the most pressing industrial safety and risk challenges with leading- edge digital solutions.

Our mission is to make the world safer and more sustainable through wider adoption of safetytech.

We work with industrial corporates and startups to solve the world’s most complex safety and risk challenges and enable better safety and risk management. We tap into our extensive technical and commercial networks to focus on 8 digital technology areas and create ground breaking solutions: Data Analytics, Artificial Intelligence, Visual Analytics, Augmented and Virtual Reality, Sensors, Wearables, Drones and Robotics.

Find out more about Safetytech Accelerator at www.safetytechaccelerator.org
","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__16950__240x240px/SM22_2022_243602_3548178_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__16950__480x480px/SM22_2022_243602_3548178_av.png
","Hall B4.EG, Stand 107",71 Fenchurch Street ,EC3M 4BR,London,GB,44,,karen.verhoog@lr.org,https://www.linkedin.com/company/safetytech-accelerator/,,,https://www.twitter.com/SafetyTechAccel,,https://www.safetytechaccelerator.org,
55109,LTH-Baas AS,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B2.EG, Stand 221",Tuukri Str 5,10120,Tallinn,EE,+372 66-60131,,info@lth-baas.com,https://www.linkedin.com/company/lth-baas-estonia/,,,,,https://www.lth-baas.com,
62374,Lucky Dolphin Marine Services,corporation,"•	Who we are!
Lucky Dolphin Marine Services One-Stop Ship-Service Station Offering Expert Care.
We are Offering the most comprehensive range of services tailored to vessels need.
Ship supply – Ship repair – Marine Logistics 

•	Technical Stores, Provisions & bonded stores supply
Over than 12000 products stocked in our tax-free warehouses designed toward Sea Ports just 10 minutes away from the vessel's inner anchorage area to meet the challenge and to deliver always on time even in short notice. 

•	Marine Safety and Rescue Equipment 
 Life rafts, - Lifeboats - Rescue Boats - Lifebuoys - Lifejackets - Immersion Suits
 Breathing Apparatus Equipment & IMO Signs 
Fixed and portable fire systems, Fire Extinguishers (Foam, Dry Chemical, CO2, Integrin). 

Supplying, Installing, Testing, Annual Services, Inspections & Granting Certificates are approved by Makers & ICAS Classification societies.

•	Repair Works
On both banks of the Suez Canal, Lucky Dolphin Marine Services is associated with High tech. class society approved workshops capable of handling a wide range of maintenance and overhaul operations. 
Maintenance of hull and steel structures.
- Surface treatment, grid blasting, tank coating and painting.
- Maintenance and upgrading of information technology electrical, electronic as well as navigation systems.
- Main & Auxiliary Engines
- Turbochargers
- Pumps & compressors
- Electrical motors (rewinding within 24 hours)
- Cast materials
- Navigational & Electronics equipment 
- Underwater repairs, cleaning & survey digitally monitored.


•	Marine Logistics services & Spare Parts Parcels Custom Clearance
We deliver peace of mind 
Our offices at air & Sea Ports do all necessary measures to provide excellent logistics services, apply to customs clearing Parcels and deliver it on board in the shortest possible time almost in one working day to reach your vessel at the right time.

•	Ship Owners Spare Parts Consignment Storage & Stock Point.
We make the most use of our strategic location in the middle of the trade-shipping route (Suez Canal) to present our clients with a very important service, storage their spare parts consignment in our tax-free warehouses to be delivered or distributed among their vessels ","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B4.OG, Stand 221",5 Moustafa Kamel ,42111,St. Port Said,EG,+20 12-23220161,,mamdouh.elboghdady@luckydolphin.com,https://www.linkedin.com/company/lucky-dolphin-marine-services,,,,,https://www.luckydolphin.com,
