Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
MARC Group,http://www.marc-group.com/,,"Limestone House, Dubai, UAE ","Afghanistan,Albania,Algeria,Andorra,Antigua and Barbuda,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia-H,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo (Congo-Brazzaville),Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Ecuador,Dominican Republic,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,""Eswatini (fmr. """"Swaziland"""")"",Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Liechtenstein,Lithuania,Luxembourg,Lybia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Nauru,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Korea,North Macedonia,Norway,Pakistan,Oman,Palestine,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Vincent and the Grenadines,Samoa,San Marino,Sant Kitts and Nevis,Sant Lucia,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Taiwan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,UAE,Uganda,UK,Ukraine,Uruguay,USA,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe","2. Prototype,3. Early Revenue,4. Scaling","We invest in innovative early stage companies across sectors and geographies.

We’re a family office with 2 principals and a diverse portfolio of venture investments (edtech, healthtech, proptech, AI/ML, RPA, media & entertainment, marketplaces, fintech).",Family office,"$25,000 ","$1,000,000 "
Foundation Ventures,https://www.foundationventures.com,https://www.linkedin.com/company/foundationventures/,"23a Ismail Mohamed Street, El Zamalek, Cairo EG","Egypt,Jordan,UAE","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in tech enabled sector agnostic startups. Foundation Ventures is an early-stage venture capital fund focused on Egypt and the MENA region backing exceptional founders building industry defining companies.

We unlock massive growth for our portfolio companies by giving them access to the largest distribution channels in the country.",VC,"$100,000 ","$500,000 "
Scala,https://gruposcala.co/,https://www.linkedin.com/company/scala-lat/,"8a Calle 100, World Trade Center, Torre C, Oficina 407, Bogotá , Capital District 111121, CO","Colombia,Ecuador,Chile,Argentina,Mexico","3. Early Revenue,2. Prototype","We invest in early stage startups with a scalable tech component, a huge market size and incredible founders. We are agnostic to the sector and aren’t scared to be the first check if we see potential. ",VC,"$5,000 ","$25,000 "
Fil Rouge Capital,https://filrougecapital.com/,https://www.linkedin.com/company/fil-rouge-capital/,"Jurišićeva street 24, 10000 Zagreb, Croatia",Croatia,"1. Idea or Patent,3. Early Revenue,4. Scaling,5. Growth","We invest in entrepreneurs, start-up, and scale-up companies based in Croatia. We are sector agnostic and we run an Acceleration program 2 times a year. Our mission is to build an entrepreneurial ecosystem and make the Croatian startup scene the next leader in the CEE region and beyond.",VC,"$5,000 ","$1,000,000 "
Miles Ahead,https://milesahead.ai/,https://www.linkedin.com/company/miles-ahead-studio/,"Coupure 53, Ghent, Belgium",Belgium,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in tools and applications that leverage technology in a responsible and transparent way in the field of Big Data, AI, HRTech, Cybersecurity, Web3, … Founders with a purpose only please.

",PE fund,"$340,000 ","$670,000 "
Rebel Capital,https://www.rebel.vc/,https://www.linkedin.com/in/mattgibstein/,"New York, NY","USA,Argentina,Mexico,Colombia,Brazil,Canada,Chile,France,UK,South Korea,Vietnam,Japan,UAE,Israel,New Zealand,Australia","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in consumer tech + web3 companies globally at pre-seed and seed,VC,"$250,000 ","$750,000 "
Exponential Impact,https://exponentialimpact.xyz/,,USA,"Australia,Austria,Belgium,Ireland,Finland,France,Canada,Chile,Singapore,Vietnam,USA,UK,Netherlands,Malaysia,Greece,Latvia,Germany,Italy,Hong Kong,Luxembourg,Liberia,Kenya,Hungary,Mongolia,Mexico,China,Ghana,India,Israel,Indonesia,Iceland,Brazil,Brunei,Saudi Arabia,Ukraine,Turkey,Switzerland,South Africa,South Korea,Spain,Slovenia,Sweden,Sri Lanka,Denmark,New Zealand,Poland,Portugal,Japan","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling",We invest in companies that have the potential to save the world (literally). Focused on early stage frontier technology companies that can provide radically effective solutions for climate change.,Angel network,"$50,000 ","$250,000 "
NEXT Canada,https://www.nextcanada.com/,https://www.linkedin.com/company/next-canada,"175 Bloor Street East, Suite 1800, South Building, Toronto, ON M4W 3R8, Canada",Canada,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Canada’s next generation of entrepreneurs and supercharge their ambition by showing them what’s possible. We accelerate their trajectory with access to education, mentorship and funding.","Incubator, Accelerator","$1,000 ","$100,000 "
Parallel ,https://parallel.la/,,"Los Angeles, USA","USA,Canada","2. Prototype,3. Early Revenue","We invest in pre-seed and seed start-ups with products and services that make wellness more accessible. Our eight verticals of wellness are: environmental, physical, mental, social, educational, spiritual, occupational, and financial.",Family office,"$100,000 ","$1,000,000 "
Impacta VC,https://www.impacta.vc/,https://www.linkedin.com/company/impacta-vc,"Vespucio Norte 1561, Piso 5, Vitacura, Santiago, Chile","Argentina,Chile,Uruguay,Brazil,Peru,Mexico,Colombia,Paraguay,Bolivia,Ecuador,Guatemala,Costa Rica,El Salvador,Panama,Venezuela","2. Prototype,3. Early Revenue,4. Scaling","We invest in impact startups in Latin America. 

Impacta VC launched a U$10MM Seed Fund in the US to fund tech companies aligned with the SDGs across LATAM that leverage the partner’s network of top regional founders and VCs to achieve future financing rounds in the impact space.",VC,"$100,000 ","$500,000 "
Drew O'Sullivan (Serafina t/a Brandish Ltd),http://www.serafina.org/,https://www.linkedin.com/in/drewosullivan,"31 Fitzwilliam Square, Dublin 2, D02 F403, Ireland","Ireland,UK","3. Early Revenue,2. Prototype,1. Idea or Patent",We invest in seed stage SaaS and MedTech oportunities with exceptional founder/opportunity fit and strong initial market validation (even pre-revenue).,Solo angel,"$25,000 ","$25,000 "
Blackhorn Ventures,https://blackhornvc.com/,,"1800 Wazee St, 3rd floor, Denver, Colorado 80202, US","Mexico,USA,UK,Australia","2. Prototype,3. Early Revenue","We invest in solutions improving resource efficiency in the Built Environment, Energy/Electrification, and Transportation & Logistics sectors. ",VC,"$100,000 ","$8,000,000 "
Eurotechnology Japan KK,https://eurotechnology.com,https://www.linkedin.com/company/eurotechnology-japan/,"5-33-16-504 Kyodo, Setagaya-ku, Tokyo, 156-0052, Japan",Japan,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Japan market entry by high-tech and pharma ventures, and selected local projects here in Japan, most driven by us in cooperation with partners.",Angel network,"$100,000 ","$500,000 "
Magic Fund,https://magic.fund,https://www.linkedin.com/company/themagicfund/,"Los Angeles, CA 90046","USA,Indonesia,Nigeria,UK,India,Colombia","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in great founders from around the world regardless of stage or revenue.  We are founders ourselves investing in founders.,VC,"$50,000 ","$250,000 "
MARL Accelerator,https://marlaccelerator.com/,https://www.linkedin.com/company/marl/,"San Mateo, California","USA,Canada,India,Germany,Mexico","2. Prototype,3. Early Revenue","We invest in founders working on solving B2B problems in the sector of Mobility, AR/VR, Robotics, Logistics, Cybersecurity, AI & ML.

- At least one tech founder.
- Prototype Ready
","Incubator, Accelerator","$50,000 ","$50,000 "
Sandwater,https://www.sandwater.com,https://www.linkedin.com/company/sandwater/,"Møllergata 6, 0170, Oslo, Norway",Norway,"3. Early Revenue,4. Scaling,5. Growth","We invest in ambitious companies to make an impact that matters.
",VC,"$1,000,000 ","$10,000,000 "
Grand Ventures,https://grandvcp.com/,https://www.linkedin.com/company/grand-ventures-fund-i/,"38 Fulton St W, Grand Rapids, MI 49503","USA,Canada","2. Prototype,3. Early Revenue,4. Scaling",We invest in seed stage B2B SaaS companies in emerging regions.,VC,"$500,000 ","$2,000,000 "
FirstCheck Africa,https://www.firstcheck.africa/,https://www.linkedin.com/company/firstcheckafrica/,"Lagos, Nigeria","Nigeria,Kenya,South Africa,Ghana,Egypt","2. Prototype,1. Idea or Patent,3. Early Revenue",We invest in early-stage technology startups in Africa with female or diverse co-founding teams.,VC,"$50,000 ","$250,000 "
Dolik Ventures,https://www.dolikventures.com/,https://www.linkedin.com/company/dolikventures,"New York, New York, United States",USA,"2. Prototype,3. Early Revenue,4. Scaling,5. Growth",We invest in US-based technology companies ,Family office,"$10,000 ","$2,000,000 "
Tilia Impact Ventures,http://tiliaimpactventures.cz/,https://www.linkedin.com/company/tilia-impact-ventures,"Drtinova 557/10, Praha, Czech Republic 150 00, CZ","Czech Republic,Slovakia,Hungary,Poland,Bulgaria,Romania,Ukraine,Austria,Slovenia,Croatia,Serbia,Belarus,Lithuania,Latvia,Estonia","2. Prototype,3. Early Revenue",We invest in high scale companies in the CEE region which address meaningful social and environmental challenges. Leading pre-seed and participating in seed rounds. ,VC,"$100,000 ","$2,000,000 "
main incubator,https://main-incubator.com/,https://www.linkedin.com/company/main-incubator-gmbh/,"Eschersheimer Landstraße 6, 60322 Frankfurt am Main","Germany,Sweden,UK,Netherlands,Switzerland,Austria","3. Early Revenue,2. Prototype","We invest in Pre-Seed & Seed stage FinTechs, GreenTechs, PropTechs, B2B SaaS",Corporate VC,"$250,000 ","$1,000,000 "
Hyundai CRADLE,https://www.cradleinc.com/,https://www.linkedin.com/company/hyundai-cradle/,"Seoul, South Korea",USA,"2. Prototype,3. Early Revenue","We invest in startups solving problems in mobility, logistics, or manufacturing; each office has a regional focus. In particular, we have offices in US (Silicon Valley), Israel (Tel Aviv), Singapore, China (Beijing), Europe (Berlin, Germany) and each focuses on on the region in which they are located. For example, the Silicon Valley office only focuses on startups in the US, Canada, and Mexico.  In the Silicon Valley office, we invest in US, Canadian, and Mexican startups in mobility, logistics, or manufacturing that have a prototype/product that can be tested and validated by our engineering teams. ",Corporate VC,"$300,000 ","$10,000,000 "
Baloise Mobility,https://www.baloise.com/mobility,https://www.linkedin.com/company/baloisegroup,"Aeschengraben 21, Basel, 4002, CH","Germany,Switzerland,Belgium,Luxembourg,Spain,France,Italy,Denmark,Sweden,Finland","2. Prototype,3. Early Revenue,4. Scaling",We invest in Mobility startups with a focus on services and or software businesses. ,Corporate VC,"$500,000 ","$5,000,000 "
Lair East Labs,https://laireastlabs.com/,https://www.linkedin.com/company/lair-east-labs/,"594 Broadway Suite 701, New York, NY 10012, United States","USA,Canada","3. Early Revenue,2. Prototype,1. Idea or Patent","We invest in three types of founder profiles: 1) industry veterans & domain experts, 2) DeepTech pioneers, and 3) international and immigrant founders. We back a founding team made of any two or more of those types listed above.","Incubator, Accelerator","$50,000 ","$100,000 "
Angel Invest,https://angelinvest.ventures,https://www.linkedin.com/company/angel-invest-ventures/,"Berlin, Germany","Canada,USA,Austria,France,Germany,Ireland,Netherlands,Norway,Poland,Sweden,Switzerland,UK,Ukraine","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in extremely ambitious teams who are building category-defining companies, and doing things that nobody else does. We invest in B2B, B2C, Marketplaces,",VC,"$75,000 ","$100,000 "
ScaleGood Fund,https://scalegood.ca/,https://www.linkedin.com/in/scalegood,"Edmonton, AB, Canada","Canada,USA,UK,France,South Africa,Germany","3. Early Revenue,4. Scaling,5. Growth,2. Prototype","We invest in companies (globally) that are at the pre-seed or seed level and can demonstrate both a financial and social impact return to its shareholders. Our cheque size is between $25,000 and $200,000 CAD. We have the ability to make follow on investments and can act fast! Full details on Thesis https://scalegood.ca/about-us-social-impact-venture-capital-fund/#thesis",VC,"$15,000 ","$150,000 "
Hypertherm Ventures,https://www.hypertherm.com/en-US/ventures/,https://www.linkedin.com/company/hypertherm-ventures/mycompany/,"21 Great Hollow Rd, Hanover, NH 03755, United States","USA,UK","3. Early Revenue,2. Prototype,4. Scaling",We invest in early to mid-stage advanced manufacturing startups that are generating revenue,Corporate VC,"$3,000,000 ","$3,000,000 "
KingsCrowd Capital,https://kingscrowd.com/capital/,https://www.linkedin.com/company/kingscrowd/mycompany/,"San Francisco, CA, United States",USA,"3. Early Revenue,2. Prototype,4. Scaling","We invest in US startups raising money on equity crowdfunding platforms that are usually overlooked by traditional VCs, utilizing our proprietary data-driven ratings algorithms that evaluate companies based on more than 500 data points.",VC,"$50,000 ","$100,000 "
Aezist,https://www.aezist.com/,https://www.linkedin.com/company/aezist/,"78 SW 7th St, Miami, FL 33130","USA,Austria,Mexico,Colombia,Peru,Brazil,France,UK,Spain,Switzerland,Sweden,Norway,Germany,Poland,South Africa,Nigeria,UAE,Hong Kong,Israel,Estonia,Japan,Ecuador,Italy,Georgia,Canada","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in B2B freight-tech, insurance-tech, synthetic biology, crop protection, energy, mobility, space, ed-tech, fintech, cybersecurity and homeopathic products.",Family office,"$350,000 ","$1,500,000 "
Philipp Omenitsch,https://www.linkedin.com/in/philippomenitsch/?originalSubdomain=at,https://www.linkedin.com/in/philippomenitsch/?originalSubdomain=at,Austria,Austria,2. Prototype,I invest in products I like and I believe in,Solo angel,"$10,000 ","$10,000 "
Choco Up,https://choco-up.com/,https://www.linkedin.com/company/getchocoup/,"17/F, Prosperity Millennia Plaza, 663 King’s Road, Quarry Bay, Hong Kong , Hong Kong, HK","Canada,USA,Bangladesh,Hong Kong,Indonesia,Malaysia,Pakistan,Philippines,Singapore,Thailand,Vietnam,France,Germany,Ireland,Italy,Spain,UK,Australia,New Zealand","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We finance any types of businesses and are sector agnostic. Our minimum eligibility criteria includes: 6+ months of company operating history and revenue greater than USD 10k/month.,Revenue-based,"$100,000 ","$20,000,000 "
