Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Sand Hill North,https://sandhillnorth.vc/,https://www.linkedin.com/company/sandhillnorth,"Montreal, QC, Canada","Canada,USA","3. Early Revenue,4. Scaling,2. Prototype",We invest in pre-seed and seed tech. Our primary focus is B2B software but that's not a hard line. We're looking for products that make the world a better place.,Family office,"$100,000 ","$1,500,000 "
Underscore VC,https://underscore.vc/,https://www.linkedin.com/company/_underscore.vc/,"Old City Hall, 45 School St 2nd floor, Boston, MA 02108",USA,"2. Prototype,3. Early Revenue,4. Scaling",We invest in bold entrepreneurs building b2b saas businesses with at least some traction to date.,VC,"$250,000 ","$10,000,000 "
Origin Ventures,https://originventures.com/,https://www.linkedin.com/company/origin-ventures,"549 W Randolph St Suite 601, Chicago, IL 60661","USA,Canada","2. Prototype,3. Early Revenue,1. Idea or Patent,4. Scaling",We invest in software and marketplace businesses catering to the Digital Native economy,VC,"$250,000 ","$6,000,000 "
Sapphire Ventures,https://sapphireventures.com/funds/sapphire-ventures/,https://www.linkedin.com/company/sapphirevc,"3408 Hillview Avenue, Palo Alto, CA 94304, US","USA,Canada,UK,Germany,Austria,France,Netherlands","5. Growth,6. Pre-IPO","We invest in visionary teams building companies of consequence, primarily investing in Series B through IPO stage technology companies.",VC,"$10,000,000 ","$60,000,000 "
Aleph VC,https://aleph.vc/,https://www.linkedin.com/company/aleph-vc/,"Rothschild 32, Tel Aviv, IL","USA,Israel,Canada","3. Early Revenue,2. Prototype","We invest in great Israeli entrepreneurs to build large, meaningful companies. Aleph leads Seed and A rounds in a wide gamut of companies, from b2c edtech like JoyTunes, b2c insurtech like Lemonade, b2b supply-chain like Fabric or b2g like Windward.",VC,"$2,000,000 ","$12,000,000 "
Samsung Next,https://samsungnext.com/,https://www.linkedin.com/company/samsung-next/,"665 Clyde Avenue, Mountain View, CA 94043, US","USA,Israel,South Korea","3. Early Revenue,5. Growth,2. Prototype,1. Idea or Patent","We invest in early-stage innovation is software products and services with an emphasis on the right team, market understanding, and product innovation.

We mostly focus on Fintech, Cloud and edge computing and automation, Digital health and wellness, Blockchain and crypto, security privacy, and new media.",Corporate VC,"$100,000 ","$500,000 "
Sapphire Sport,https://sapphireventures.com/funds/sapphire-sport/,https://www.linkedin.com/company/sapphirevc,"3408 Hillview Avenue, Palo Alto, CA 94304, US","USA,Canada,UK,Germany,Austria,France,Netherlands","3. Early Revenue,4. Scaling","We invest in early-stage technology companies shaping the future of consumption across sport, media, entertainment, and e-commerce.",VC,"$3,000,000 ","$7,000,000 "
Karot Capital,http://karot.capital/en/home/,https://www.linkedin.com/company/karot-capital,"3 Rue des Vignes, 75016 Paris, France","France,UK,Belgium,Germany,Finland,Switzerland,Spain,Portugal,Ireland,Luxembourg,Netherlands,Sweden,Norway,Denmark",3. Early Revenue,We invest in innovation alongside ambitious entrepreneurs as a minority shareholder.,VC,"$350,000 ","$2,000,000 "
Spring Capital (Estonia),https://www.springcapital.ee/,https://www.linkedin.com/company/spring-cap,"Spring Hub: Pärnu mnt 148, Tallinn, Estonia, 11317","Estonia,Latvia,Lithuania,Finland,Sweden,Denmark,Norway","3. Early Revenue,4. Scaling",We invest in product-driven startups with at least €5k in MRR. ,VC,"$50,000 ","$200,000 "
True Altitude,https://www.truealtitude.co.uk,https://www.linkedin.com/company/true-altitude/,"44 Great Cumberland Place, London, GB","Australia,UK,Singapore","3. Early Revenue,4. Scaling,5. Growth","We invest in European & Asian from Seed to Series B. Specifically in Fintech, B2B SaaS and E-Commerce",Angel network,"$50,000 ","$20,000,000 "
Future Energy Ventures, https://fev.vc,https://www.linkedin.com/company/futureenergyventures,"Rellinghauser Str. 27, Essen, Nordrhein-Westfalen 45128, DE","Germany,USA,Israel,UK,Switzerland","4. Scaling,5. Growth",We invest in energy startups.,VC,"$1,000,000 ","$10,000,000 "
A/O PropTech,https://www.aoproptech.com/,https://www.linkedin.com/company/aoproptech/,"Floor 1, 32 Wigmore Street, London, W1U 2RP","UK,USA,Israel,Belgium,Canada,France,Germany,Denmark,Finland,Greece,Estonia,Iceland,Hungary,Italy,Latvia,Lithuania,Luxembourg,Malta,Netherlands,Norway,UAE,Sweden,Switzerland,Spain,Portugal,Poland","2. Prototype,3. Early Revenue,4. Scaling","We invest in Proptech and Real Estate startups.

Stage agnostic, investing permanent capital to support entrepreneurs & companies from Series A to later-stage growth.",VC,"$2,000,000 ","$15,000,000 "
Alarabi Venture Capital,https://alarabiinvest.com/,https://www.linkedin.com/company/alarabi-investments,"512, Index Tower, DIFC, Dubai, UAE","UAE,Saudi Arabia,Bahrain,Jordan,Lebanon,Egypt,Oman,Kuwait,Qatar","3. Early Revenue,4. Scaling",We invest in GCC based technology startups with proven traction.,VC,"$100,000 ","$500,000 "
Luminate,https://luminate.org,https://www.linkedin.com/company/luminateoptics/,"260 E. Main Street, 6th Floor, Rochester, NY 14618, United States",USA,"3. Early Revenue,2. Prototype,4. Scaling,5. Growth","We invest in optics, photonics, and imaging-enabled technology.  We work with teams worldwide to help them grow their technology, business, supply chain and network.  Based in Rochester, NY, the optics capital of the world, allows Luminate to leverage the local resources for worldwide growth.","Incubator, Accelerator","$100,000 ","$1,000,000 "
Direct Round,https://directround.vc/,https://www.linkedin.com/in/gillicegla/,"Tel Aviv, Israel",Israel,"2. Prototype,1. Idea or Patent,3. Early Revenue",We invest in great founders with a technology-intensive startup,VC,"$50,000 ","$200,000 "
Brighteye Ventures,https://www.brighteyevc.com/,https://www.linkedin.com/company/brighteye-ventures,"5 rue Jean Monnet, L-2180 Luxembourg","France,UK,Spain,Portugal,Italy,Andorra,Germany,Ireland,Switzerland,Sweden,Austria,Czech Republic,Denmark,Norway,Lithuania,Netherlands,Belgium,USA,Poland,Finland,Israel,Slovenia,Slovakia,Ukraine,Romania,Greece,Croatia,Latvia,Estonia,Iceland,Luxembourg,Malta,Monaco,Montenegro,Bulgaria,Bosnia-H,Liechtenstein,North Macedonia","4. Scaling,3. Early Revenue","We invest in companies that use technology to help people learn & grow.

Key criterion:
🌱  Raising a Seed & Series A round
📍 Companies must be located in EU (mainly), US or Israel
♟️ Verticals: K-12, Higher Education, Corporate Training, Lifelong Learning, Family Tech 
🌍 Strong potential to scale internationally

#EdTech #Education #Training #Reskilling #Upskilling",VC,"$600,000 ","$4,500,000 "
iBos Ventures,https://www.ibosventures.com/,https://www.linkedin.com/company/ibos-ventures/,"12130 Millennium Drive, Los Angeles, CA 90094","USA,India","1. Idea or Patent,2. Prototype,4. Scaling,3. Early Revenue,5. Growth,6. Pre-IPO",We invest in tech-enabled businesses to positively impact society.,VC,"$10,000 ","$500,000 "
Elron,https://www.elron.com/,https://www.linkedin.com/company/elron-electronic-industries,"ToHa Tower 114 Yigal Alon St., 27th floor Tel Aviv, Tel Aviv, Tel Aviv, Israel 6702301, IL",Israel,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in early stage cyber security and enterprise software companies with Israeli founders. How early? As early as it gets. ,VC,"$2,000,000 ","$5,000,000 "
Ulu Ventures,https://www.uluventures.com/,https://www.linkedin.com/company/ulu-ventures/,"115 Everett Ave, Palo Alto, California 94301, US",USA,"2. Prototype,3. Early Revenue,4. Scaling","We invest in Enterprise IT, Smart Data and the opportunities created by Stanford and broader Silicon Valley tech ecosystems

Ulu seeks to invest in diverse founder teams with deep insights and big ideas using a straightforward sequence of information gathering, risk assessment, and due diligence to advance prospects through our pipeline.

Adhering to a principled, repeatable decision-making process helps reduce cognitive bias in our investment decisions and makes Ulu’s founders among the most diverse in the industry.

In all phases of our data-driven, decision analysis process, we seek to be transparent to entrepreneurs and limited partners.",VC,"$100,000 ","$2,000,000 "
Eka Ventures,https://www.ekavc.com/,https://www.linkedin.com/company/eka-ventures/,"London, London GB",UK,"3. Early Revenue,2. Prototype,4. Scaling",We invest in impactful consumer technology companies,VC,"$500,000 ","$3,500,000 "
Ripple Ventures,https://www.rippleventures.com/,https://www.linkedin.com/company/rippleventures/,"410 Adelaide St W., Suite 610, Toronto, ON M5V 1S8, CA","Canada,USA","3. Early Revenue,4. Scaling","We invest in early-stage B2B software companies in Canada and the US with at least $300,000 in ARR.",VC,"$500,000 ","$2,000,000 "
BGV Behind Genius Ventures,https://www.behindgeniusventures.com/,https://www.linkedin.com/company/behind-genius-ventures/?viewAsMember=true,"1456 Manhattan Beach Blvd, Manhattan Beach, CA 90266",USA,"2. Prototype,1. Idea or Patent,3. Early Revenue",We invest in product-led growth startups at the pre-seed/seed stage.,VC,"$100,000 ","$200,000 "
G. Ventures,https://www.gventures.co/,https://www.linkedin.com/company/g-ventures-the-student-vc/,"5 Rue Eugène Freyssinet, 75013 Paris",France,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Student Founders in France (student and young graduates <2y)
From idea to Product-Market Fit, we lead our founders to their Seed and Series A rounds.

Founded by Maxime Paradis and Julie Leroy, G. Ventures is the first Student VC in France. With €10 million under management, G. Ventures invests in the best startups led by students and young graduates in France.

The deal is simple. 50k for 5% and then we coach the startup for 5 months to try to secure a Seed or Series A round with the best investors. (>1 million euros)”",VC,"$60,000 ","$100,000 "
Maor Investments,https://www.maorinvestments.com,https://www.linkedin.com/company/maor-investments,"28th Haarba'a st, Tel Aviv, Israel 6473927, IL",Israel,"5. Growth,6. Pre-IPO,4. Scaling","We invest in Israeli-related startups in their growth stage, as co-investors, and help them to scale in Europe.",VC,"$3,000,000 ","$5,000,000 "
Verve Ventures,https://verve.vc,https://www.linkedin.com/company/verveventures,"Brandschenkestrasse 90, Zürich, Switzerland","Switzerland,Germany,France,Austria,Estonia,Finland,Sweden,UK","2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in European Software, Hardware, and Life Science startups, at Late-seed, Series A, and larger rounds.",VC,"$200,000 ","$5,000,000 "
Cherry Ventures,https://www.cherry.vc/,https://de.linkedin.com/company/cherry-ventures,"Linienstrasse 165, Berlin, BE 10115, DE","Germany,UK,Sweden,France,Finland,Poland","3. Early Revenue,2. Prototype,1. Idea or Patent",We invest in early-stage European startups across industry verticals.,VC,"$1,000,000 ","$3,000,000 "
Deutsche Telekom Hubraum Fund,http://www.hubraum.com/investment,https://www.linkedin.com/company/hub-raum/,"Winterfeldtstr. 21, 10781 Berlin, Germany","Austria,Australia,Belgium,Bosnia-H,Brazil,Canada,Albania,Andorra,Argentina,Armenia,Azerbaijan,Bulgaria,China,Costa Rica,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Ireland,Israel,Italy,Japan,Kazakhstan,Kyrgyzstan,Latvia,Liechtenstein,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Moldova,Monaco,Montenegro,Netherlands,New Zealand,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Turkey,UK,Ukraine,UAE,USA","2. Prototype,3. Early Revenue","We invest in potential future strategic partners for the telco industry, especially in the areas of future connectivity and connected life & work such as 5G, IoT and AI.",Corporate VC,"$50,000 ","$350,000 "
Northwestern Mutual Future Ventures,http://nmfutureventures.com/,https://www.linkedin.com/company/northwesternmutualfutureventures,"720 E. Wisconsin Ave. Milwaukee, Wisconsin, United States",USA,"3. Early Revenue,4. Scaling,2. Prototype","We invest in startups whose technologies have the potential to transform how people experience and achieve financial security, with four key strategic areas of focus: (1) Client experience and deepening engagement, (2) Dynamic underwriting and health data analytics, (3) Expanding distribution capabilities via “AdvisorTech,” and (4) Acquiring the next generation of clients.  ",Corporate VC,"$500,000 ","$5,000,000 "
Precursor Ventures,https://precursorvc.com/,https://www.linkedin.com/company/precursor-ventures,"665 3rd Street, #150, San Francisco, CA US","USA,Mexico,Nigeria,Kenya,Canada,UAE","2. Prototype,3. Early Revenue","We invest in hardware and software companies at the earliest stage of their development based in the U.S., Canada, Latin America, UAE, and Africa. We are a Bay Area-based generalist fund that invests in people over product. We keep an open, curious mind and have a deep desire to learn about emerging areas and invest ahead of trends.",VC,"$100,000 ","$500,000 "
70V,https://www.70v.com/,https://www.linkedin.com/company/70v/,"Domininkonu 11, Vilnius, Lithuania","Lithuania,Latvia,Estonia,Finland,Denmark,Sweden","2. Prototype,3. Early Revenue,4. Scaling",We invest in B2B SaaS / Enterprise software companies with ACV > 2kEUR and outbound sales strategies. Early revenue is a huge benefit.,VC,"$50,000 ","$300,000 "
Metavallon VC,https://metavallon.vc/,https://gr.linkedin.com/company/metavallon,"Aetideon 13, Cholargos, Athens, Greece",Greece,"2. Prototype,3. Early Revenue",We invest in early-stage technology startups. We provide financing and hands-on development support through our pre-seed and seed stage investments.,VC,"$200,000 ","$1,000,000 "
Martlet Capital,https://martletcap.com/,https://www.linkedin.com/company/martlet,"Cambridge, GB",UK,"2. Prototype,3. Early Revenue",We invest in IP rich deep technologies in both physical and life sciences,VC,"$200,000 ","$300,000 "
IST cube,https://ist-cube.com/,https://www.linkedin.com/company/ist-cube,"Am Campus 1, Klosterneuburg, Niederösterreich 3400, AT",Austria,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling",We invest in academic spinoffs and science-based deeptech startups from pre-seed stages onwards with reserves for follow-on investments.,VC,"$150,000 ","$500,000 "
Koa Labs,https://koalab.com/,https://www.linkedin.com/company/koa-lab/,"Harvard Square, Cambridge, MA 02138",USA,"1. Idea or Patent,2. Prototype","We invest in first-time entrepreneurs from undeserved entrepreneur communities (female, immigrant, & BIPOC founders)with a preference to health-tech startups and the Boston-founder ecosystem.",VC,"$50,000 ","$250,000 "
Zell Capital,https://zellcapital.com,https://www.linkedin.com/company/zell-capital,"175 S. Third, Suite 200, Columbus, OH 43215, United States",USA,"2. Prototype,3. Early Revenue","We invest in early-stage startups, using our Value Investment Thesis to filter opportunities.",VC,"$250,000 ","$2,000,000 "
